A (...) Received Remittances From People Living Abroad?,How Much Did You Receive (...) Remittances From People Living Abroad?,Department,Unique Household Number
1,2340,13,10207
2,0,13,10207
2,0,13,10208
2,0,13,10208
2,0,13,10209
2,0,13,10209
0,0,13,10209
2,0,13,10210
2,0,13,10210
0,0,13,10210
2,0,13,10211
2,0,13,10211
2,0,13,10211
2,0,13,10211
2,0,13,10212
1,4000,13,10212
0,0,13,10212
2,0,13,10213
2,0,13,10213
2,0,13,10213
2,0,13,10213
2,0,13,10213
2,0,13,10213
2,0,13,10307
2,0,13,10307
2,0,13,10307
2,0,13,10307
2,0,13,10307
0,0,13,10307
0,0,13,10307
2,0,13,10307
2,0,13,10307
0,0,13,10307
0,0,13,10307
2,0,13,10308
2,0,13,10308
2,0,13,10308
2,0,13,10308
0,0,13,10308
0,0,13,10308
2,0,13,10309
2,0,13,10309
1,4500,13,10309
2,0,13,10309
2,0,13,10309
2,0,13,10309
0,0,13,10309
2,0,13,10310
2,0,13,10310
2,0,13,10310
2,0,13,10310
2,0,13,10311
2,0,13,10311
2,0,13,10311
2,0,13,10311
2,0,13,10312
2,0,13,10312
2,0,13,10312
2,0,13,10313
2,0,13,10313
2,0,13,10313
2,0,13,10313
0,0,13,10313
2,0,13,10313
2,0,13,10314
2,0,13,10314
0,0,13,10314
2,0,13,10314
2,0,13,10315
2,0,13,10315
2,0,13,10315
2,0,13,10315
2,0,13,10315
0,0,13,10315
0,0,13,10315
2,0,13,10315
2,0,13,10315
0,0,13,10315
0,0,13,10315
1,6000,13,10315
0,0,13,10315
0,0,13,10315
2,0,13,10315
2,0,13,10316
2,0,13,10316
2,0,13,10316
2,0,13,10316
2,0,13,10362
2,0,13,10362
2,0,13,10362
2,0,13,10363
2,0,13,10363
2,0,13,10363
2,0,13,10363
0,0,13,10363
0,0,13,10363
0,0,13,10363
1,1500,13,10364
2,0,13,10364
2,0,13,10364
0,0,13,10364
0,0,13,10364
0,0,13,10364
2,0,13,10365
2,0,13,10365
2,0,13,10365
2,0,13,10365
2,0,13,10365
2,0,13,10365
2,0,13,10365
2,0,13,10366
2,0,13,10366
2,0,13,10366
2,0,13,10366
0,0,13,10366
0,0,13,10366
1,1500,13,10367
2,0,13,10367
2,0,13,10367
2,0,13,10367
2,0,13,10367
2,0,13,10368
2,0,13,10368
0,0,13,10368
0,0,13,10368
2,0,13,10369
2,0,13,10369
2,0,13,10369
0,0,13,10369
1,2400,13,10370
2,0,13,10370
2,0,13,10370
2,0,13,10370
0,0,13,10370
0,0,13,10370
2,0,13,10371
2,0,13,10371
2,0,13,10371
2,0,13,10371
2,0,13,10371
0,0,13,10371
0,0,13,10371
0,0,13,10371
2,0,13,10372
2,0,13,10372
0,0,13,10372
0,0,13,10372
0,0,13,10372
1,300,13,10373
2,0,13,10373
2,0,13,10373
2,0,13,10373
0,0,13,10373
0,0,13,10373
2,0,13,10373
2,0,13,10485
1,900,13,10485
2,0,13,10485
2,0,13,10486
2,0,13,10486
2,0,13,10486
2,0,13,10486
0,0,13,10486
2,0,13,10487
2,0,13,10487
2,0,13,10487
2,0,13,10487
2,0,13,10487
2,0,13,10487
2,0,13,10487
2,0,13,10488
2,0,13,10488
2,0,13,10488
2,0,13,10489
2,0,13,10489
2,0,13,10489
2,0,13,10489
2,0,13,10489
0,0,13,10489
2,0,13,10490
2,0,13,10490
2,0,13,10490
0,0,13,10490
2,0,13,10490
2,0,13,10491
2,0,13,10491
2,0,13,10491
2,0,13,10491
2,0,13,10492
2,0,13,10492
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10493
2,0,13,10494
2,0,13,10494
2,0,13,10495
2,0,13,10495
2,0,13,10495
2,0,13,10495
2,0,13,10496
2,0,13,10496
2,0,13,10496
2,0,13,10496
2,0,13,10497
2,0,13,10497
2,0,13,10497
2,0,13,10497
2,0,13,10497
0,0,13,10497
2,0,13,10498
2,0,13,10498
2,0,13,10498
2,0,13,10498
2,0,13,10498
2,0,13,10498
0,0,13,10498
0,0,13,10498
2,0,13,10498
2,0,13,10499
2,0,13,10499
2,0,13,10499
2,0,13,10499
2,0,13,10499
0,0,13,10499
2,0,13,10500
2,0,13,10500
2,0,13,10500
2,0,13,10500
2,0,13,10501
2,0,13,10501
2,0,13,10501
2,0,13,10501
2,0,13,10501
2,0,13,10501
2,0,13,10502
1,600,13,10502
0,0,13,10502
0,0,13,10502
0,0,13,10502
2,0,13,10503
2,0,13,10503
2,0,13,10503
2,0,13,10503
0,0,13,10503
2,0,13,10504
2,0,13,10504
2,0,13,10504
2,0,13,10504
2,0,13,10504
2,0,13,10504
0,0,13,10504
0,0,13,10504
2,0,13,10504
0,0,13,10504
2,0,13,10505
2,0,13,10505
0,0,13,10505
2,0,13,10506
2,0,13,10506
2,0,13,10506
0,0,13,10506
0,0,13,10506
0,0,13,10506
1,4500,13,10507
2,0,13,10507
2,0,13,10507
2,0,13,10507
2,0,13,10507
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
2,0,13,10508
0,0,13,10508
0,0,13,10508
2,0,13,10509
2,0,13,10509
0,0,13,10509
2,0,13,10510
2,0,13,10510
2,0,13,10510
2,0,13,10510
2,0,13,10510
2,0,13,10510
0,0,13,10510
2,0,13,10511
2,0,13,10511
0,0,13,10511
2,0,13,10511
2,0,13,10512
2,0,13,10512
2,0,13,10512
2,0,13,10512
2,0,13,10512
0,0,13,10512
2,0,13,10513
2,0,13,10513
2,0,13,10513
2,0,13,10513
2,0,13,10514
2,0,13,10514
2,0,13,10514
2,0,13,10514
0,0,13,10514
2,0,13,10515
2,0,13,10515
2,0,13,10515
2,0,13,10515
2,0,13,10515
0,0,13,10515
2,0,13,10516
2,0,13,10516
2,0,13,10517
2,0,13,10517
2,0,13,10517
2,0,13,10518
2,0,13,10518
0,0,13,10518
2,0,13,10519
0,0,13,10519
2,0,13,10520
2,0,13,10520
2,0,13,10520
0,0,13,10520
2,0,13,10521
2,0,13,10521
2,0,13,10521
2,0,13,10522
2,0,13,10522
2,0,13,10522
2,0,13,10523
2,0,13,10523
2,0,13,10523
2,0,13,10523
2,0,13,10523
2,0,13,10524
2,0,13,10524
2,0,13,10524
0,0,13,10524
2,0,13,10524
2,0,13,10524
0,0,13,10524
2,0,13,10083
2,0,13,10083
2,0,13,10084
2,0,13,10084
0,0,13,10084
0,0,13,10084
2,0,13,10085
2,0,13,10085
2,0,13,10085
0,0,13,10085
2,0,13,10086
2,0,13,10086
2,0,13,10086
2,0,13,10086
2,0,13,10086
2,0,13,10087
2,0,13,10087
2,0,13,10087
2,0,13,10087
2,0,13,10087
2,0,13,10087
2,0,13,10088
2,0,13,10088
2,0,13,10088
0,0,13,10088
2,0,13,10089
2,0,13,10089
2,0,13,10089
2,0,13,10089
2,0,13,10089
2,0,13,10089
2,0,13,10089
0,0,13,10089
2,0,13,10090
2,0,13,10091
2,0,13,10091
2,0,13,10091
2,0,13,10091
2,0,13,10091
2,0,13,10091
2,0,13,10092
2,0,13,10092
2,0,13,10092
0,0,13,10092
0,0,13,10092
1,7000,13,10093
2,0,13,10093
0,0,13,10093
2,0,13,10094
2,0,13,10094
2,0,13,10094
0,0,13,10094
0,0,13,10094
2,0,13,10095
2,0,13,10095
2,0,13,10095
2,0,13,10095
2,0,13,10095
2,0,13,10095
2,0,13,10095
2,0,13,10096
2,0,13,10097
2,0,13,10097
0,0,13,10097
0,0,13,10097
1,2250,13,10098
2,0,13,10098
0,0,13,10098
2,0,13,10099
1,2400,13,10100
2,0,13,10100
2,0,13,10100
2,0,13,10100
2,0,13,10101
2,0,13,10101
2,0,13,10101
2,0,13,10101
0,0,13,10101
1,3600,13,10102
0,0,13,10102
0,0,13,10102
2,0,13,10103
2,0,13,10103
2,0,13,10104
2,0,13,10104
2,0,13,10105
0,0,13,10105
2,0,13,10106
2,0,13,10106
0,0,13,10106
0,0,13,10106
2,0,13,10107
2,0,13,10107
0,0,13,10107
0,0,13,10107
0,0,13,10107
2,0,13,10108
2,0,13,10108
2,0,13,10108
2,0,13,10109
2,0,13,10109
2,0,13,10109
0,0,13,10109
0,0,13,10109
1,3000,13,10110
2,0,13,10110
2,0,13,10110
2,0,13,10110
2,0,13,10110
2,0,13,10110
2,0,13,10111
2,0,13,10111
2,0,13,10111
0,0,13,10111
2,0,13,10112
2,0,13,10112
0,0,13,10112
1,2000,13,10113
1,2000,13,10113
2,0,13,10113
2,0,13,10113
2,0,13,10114
2,0,13,10114
0,0,13,10114
2,0,13,10127
2,0,13,10127
2,0,13,10127
2,0,13,10127
2,0,13,10127
2,0,13,10127
2,0,13,10128
2,0,13,10128
2,0,13,10128
2,0,13,10128
2,0,13,10128
2,0,13,10128
2,0,13,10129
2,0,13,10129
0,0,13,10129
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10130
2,0,13,10131
2,0,13,10132
2,0,13,10132
2,0,13,10132
2,0,13,10133
2,0,13,10133
2,0,13,10133
2,0,13,10134
2,0,13,10134
2,0,13,10134
0,0,13,10134
2,0,13,10135
2,0,13,10135
2,0,13,10135
0,0,13,10135
2,0,13,10136
2,0,13,10136
2,0,13,10137
2,0,13,10137
0,0,13,10137
1,2700,13,10137
2,0,13,10137
2,0,13,10137
2,0,13,10137
2,0,13,10138
2,0,13,10138
2,0,13,10138
2,0,13,10138
0,0,13,10138
0,0,13,10138
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
2,0,13,10139
0,0,13,10139
0,0,13,10139
0,0,13,10139
2,0,13,10139
2,0,13,10140
2,0,13,10140
2,0,13,10140
2,0,13,10140
2,0,13,10140
2,0,13,10140
2,0,13,10141
2,0,13,10142
2,0,13,10142
2,0,13,10142
2,0,13,10142
0,0,13,10142
2,0,13,10142
2,0,13,10142
2,0,13,10142
2,0,13,10143
2,0,13,10143
2,0,13,10143
2,0,13,10143
0,0,13,10143
2,0,13,10144
2,0,13,10144
2,0,13,10144
2,0,13,10144
0,0,13,10144
0,0,13,10144
2,0,13,10144
2,0,13,10144
2,0,13,10145
2,0,13,10145
2,0,13,10145
2,0,13,10145
2,0,13,10145
2,0,13,10145
0,0,13,10145
2,0,13,10145
2,0,13,10145
0,0,13,10145
2,0,13,10146
2,0,13,10146
2,0,13,10146
2,0,13,10146
2,0,13,10146
2,0,13,10147
2,0,13,10147
2,0,13,10147
0,0,13,10147
0,0,13,10147
2,0,13,10147
2,0,13,10147
2,0,13,10147
2,0,13,10148
2,0,13,10148
2,0,13,10148
2,0,13,10148
0,0,13,10148
0,0,13,10148
2,0,13,10149
2,0,13,10149
0,0,13,10149
0,0,13,10149
2,0,13,10150
2,0,13,10150
2,0,13,10150
2,0,13,10150
2,0,13,10150
2,0,13,10150
0,0,13,10150
2,0,13,10151
2,0,13,10151
2,0,13,10151
2,0,13,10151
2,0,13,10151
2,0,13,10152
2,0,13,10152
2,0,13,10152
2,0,13,10152
2,0,13,10152
2,0,13,10153
2,0,13,10153
0,0,13,10153
2,0,13,10154
2,0,13,10154
2,0,13,10154
2,0,13,10154
2,0,13,10154
0,0,13,10154
0,0,13,10154
2,0,13,10155
2,0,13,10155
2,0,13,10155
2,0,13,10155
2,0,13,10155
0,0,13,10155
2,0,13,10156
2,0,13,10156
0,0,13,10156
0,0,13,10156
2,0,13,10157
2,0,13,10157
2,0,13,10157
2,0,13,10157
2,0,13,10157
2,0,13,10157
2,0,13,10158
2,0,13,10158
0,0,13,10158
0,0,13,10158
0,0,13,10158
2,0,13,10159
2,0,13,10159
2,0,13,10159
2,0,13,10159
2,0,13,10159
2,0,13,10159
2,0,13,10159
0,0,13,10159
0,0,13,10159
2,0,13,10159
2,0,13,10159
2,0,13,10160
2,0,13,10160
2,0,13,10160
2,0,13,10160
2,0,13,10160
2,0,13,10160
2,0,13,10161
2,0,13,10161
0,0,13,10161
2,0,13,10162
2,0,13,10162
2,0,13,10162
2,0,13,10163
2,0,13,10163
2,0,13,10163
0,0,13,10163
0,0,13,10163
2,0,13,10164
2,0,13,10164
2,0,13,10164
2,0,13,10164
2,0,13,10164
2,0,13,10164
2,0,13,10164
0,0,13,10164
0,0,13,10164
0,0,13,10164
2,0,13,10165
2,0,13,10165
2,0,13,10165
2,0,13,10165
2,0,13,10165
2,0,13,10166
2,0,13,10166
2,0,13,10167
2,0,13,10167
2,0,13,10167
2,0,13,10167
2,0,13,10167
2,0,13,10167
2,0,13,10167
0,0,13,10167
2,0,13,10167
2,0,13,10167
0,0,13,10167
2,0,13,10168
2,0,13,10168
2,0,13,10168
2,0,13,10168
0,0,13,10168
2,0,13,10168
2,0,13,10169
2,0,13,10169
2,0,13,10169
0,0,13,10169
2,0,13,10170
2,0,13,10170
2,0,13,10170
0,0,13,10170
2,0,13,10170
2,0,13,10171
2,0,13,10171
2,0,13,10171
2,0,13,10171
0,0,13,10171
1,900,13,10172
2,0,13,10172
2,0,13,10172
2,0,13,10172
2,0,13,10173
2,0,13,10173
2,0,13,10173
2,0,13,10173
2,0,13,10173
2,0,13,10174
2,0,13,10174
2,0,13,10175
2,0,13,10175
2,0,13,10175
2,0,13,10175
2,0,13,10175
0,0,13,10175
2,0,13,10176
2,0,13,10176
2,0,13,10176
2,0,13,10176
2,0,13,10177
2,0,13,10177
2,0,13,10177
2,0,13,10177
2,0,13,10177
2,0,13,10178
2,0,13,10178
0,0,13,10178
2,0,13,10179
2,0,13,10179
2,0,13,10179
2,0,13,10179
2,0,13,10180
2,0,13,10180
2,0,13,10180
2,0,13,10180
2,0,13,10180
0,0,13,10180
0,0,13,10180
2,0,13,10181
2,0,13,10181
2,0,13,10181
2,0,13,10181
0,0,13,10181
0,0,13,10181
2,0,13,10182
2,0,13,10182
2,0,13,10182
0,0,13,10182
0,0,13,10182
0,0,13,10182
2,0,13,10183
2,0,13,10183
2,0,13,10183
2,0,13,10183
2,0,13,10183
2,0,13,10184
2,0,13,10184
0,0,13,10184
0,0,13,10184
0,0,13,10184
2,0,13,10185
2,0,13,10185
2,0,13,10185
2,0,13,10185
2,0,13,10185
2,0,13,10185
0,0,13,10185
0,0,13,10185
1,1500,13,10186
2,0,13,10186
2,0,13,10186
2,0,13,10186
2,0,13,10186
2,0,13,10186
0,0,13,10186
2,0,13,10187
2,0,13,10187
2,0,13,10187
2,0,13,10187
0,0,13,10187
1,2400,13,10188
2,0,13,10188
2,0,13,10188
2,0,13,10188
2,0,13,10188
2,0,13,10188
2,0,13,10188
0,0,13,10188
0,0,13,10188
2,0,13,10189
1,2400,13,10189
2,0,13,10189
2,0,13,10190
2,0,13,10190
2,0,13,10190
2,0,13,10190
2,0,13,10190
2,0,13,10190
2,0,13,10190
0,0,13,10190
2,0,13,10190
2,0,13,10191
2,0,13,10191
2,0,13,10191
0,0,13,10191
0,0,13,10191
0,0,13,10191
0,0,13,10191
1,3000,13,10192
2,0,13,10192
2,0,13,10192
2,0,13,10192
2,0,13,10193
2,0,13,10193
0,0,13,10193
2,0,13,10194
2,0,13,10194
0,0,13,10194
0,0,13,10194
2,0,13,10194
2,0,13,10194
2,0,13,10195
2,0,13,10195
2,0,13,10195
2,0,13,10195
2,0,13,10196
2,0,13,10196
2,0,13,10196
2,0,13,10196
2,0,13,10196
0,0,13,10196
2,0,13,10196
2,0,13,10197
2,0,13,10197
0,0,13,10197
0,0,13,10197
2,0,13,10198
2,0,13,10198
2,0,13,10198
2,0,13,10198
2,0,13,10198
0,0,13,10198
2,0,13,10199
2,0,13,10199
2,0,13,10199
2,0,13,10199
2,0,13,10199
0,0,13,10199
2,0,13,10200
2,0,13,10200
0,0,13,10200
2,0,13,10201
2,0,13,10201
0,0,13,10201
2,0,13,10201
2,0,13,10201
2,0,13,10201
2,0,13,10201
2,0,13,10214
2,0,13,10214
0,0,13,10214
2,0,13,10215
2,0,13,10215
2,0,13,10215
2,0,13,10215
0,0,13,10215
0,0,13,10215
0,0,13,10215
2,0,13,10216
2,0,13,10216
2,0,13,10216
2,0,13,10216
2,0,13,10216
2,0,13,10217
2,0,13,10217
2,0,13,10217
2,0,13,10217
0,0,13,10217
2,0,13,10218
2,0,13,10218
2,0,13,10218
2,0,13,10218
2,0,13,10218
2,0,13,10218
2,0,13,10218
0,0,13,10218
1,900,13,10219
2,0,13,10219
2,0,13,10219
2,0,13,10219
0,0,13,10219
2,0,13,10219
2,0,13,10219
2,0,13,10219
0,0,13,10219
2,0,13,10220
2,0,13,10220
2,0,13,10221
2,0,13,10221
2,0,13,10221
2,0,13,10221
0,0,13,10221
0,0,13,10221
2,0,13,10222
2,0,13,10222
2,0,13,10223
2,0,13,10223
2,0,13,10223
2,0,13,10223
0,0,13,10223
0,0,13,10223
0,0,13,10223
2,0,13,10224
2,0,13,10224
0,0,13,10224
2,0,13,10225
2,0,13,10225
2,0,13,10225
2,0,13,10225
2,0,13,10225
2,0,13,10225
0,0,13,10225
0,0,13,10225
2,0,13,10226
2,0,13,10226
2,0,13,10226
2,0,13,10226
0,0,13,10226
2,0,13,10227
2,0,13,10227
2,0,13,10227
2,0,13,10227
0,0,13,10227
0,0,13,10227
2,0,13,10228
2,0,13,10228
2,0,13,10228
2,0,13,10228
2,0,13,10229
2,0,13,10229
2,0,13,10229
2,0,13,10229
2,0,13,10229
2,0,13,10229
2,0,13,10229
2,0,13,10229
0,0,13,10229
2,0,13,10230
2,0,13,10230
2,0,13,10230
2,0,13,10230
0,0,13,10230
2,0,13,10231
2,0,13,10231
2,0,13,10231
2,0,13,10231
2,0,13,10231
2,0,13,10231
2,0,13,10231
1,350,13,10232
2,0,13,10233
1,300,13,10233
2,0,13,10233
0,0,13,10233
2,0,13,10234
2,0,13,10234
2,0,13,10234
2,0,13,10235
2,0,13,10235
2,0,13,10235
1,12000,13,10236
2,0,13,10236
1,2500,13,10237
2,0,13,10237
2,0,13,10237
2,0,13,10237
2,0,13,10237
0,0,13,10237
1,4380,13,10238
2,0,13,10238
0,0,13,10238
2,0,13,10239
2,0,13,10239
2,0,13,10239
2,0,13,10239
0,0,13,10239
0,0,13,10239
1,2400,13,10240
0,0,13,10240
2,0,13,10241
2,0,13,10241
2,0,13,10241
2,0,13,10241
0,0,13,10241
0,0,13,10241
0,0,13,10241
1,6750,13,10242
2,0,13,10242
2,0,13,10242
2,0,13,10242
2,0,13,10242
2,0,13,10242
2,0,13,10242
0,0,13,10242
1,1980,13,10243
2,0,13,10243
2,0,13,10243
0,0,13,10243
0,0,13,10243
1,8400,13,10244
2,0,13,10244
2,0,13,10244
2,0,13,10244
2,0,13,10244
2,0,13,10244
0,0,13,10244
2,0,13,10244
1,2400,13,10245
1,2400,13,10245
2,0,13,10245
1,2400,13,10246
2,0,13,10246
0,0,13,10246
0,0,13,10246
2,0,13,10247
1,3600,13,10247
2,0,13,10247
2,0,13,10247
2,0,13,10247
2,0,13,10247
2,0,13,10247
2,0,13,10247
2,0,13,10248
2,0,13,10248
2,0,13,10248
1,2400,13,10248
1,2400,13,10248
2,0,13,10249
1,2100,13,10249
2,0,13,10249
2,0,13,10249
2,0,13,10249
2,0,13,10249
0,0,13,10249
1,2400,13,10250
2,0,13,10250
2,0,13,10250
2,0,13,10251
1,1600,13,10251
2,0,13,10251
2,0,13,10252
2,0,13,10252
2,0,13,10252
2,0,13,10252
2,0,13,10252
0,0,13,10252
0,0,13,10252
0,0,13,10252
1,3600,13,10253
2,0,13,10253
0,0,13,10253
2,0,13,10254
2,0,13,10254
2,0,13,10254
2,0,13,10254
2,0,13,10254
0,0,13,10254
0,0,13,10254
1,2310,13,10255
1,2310,13,10255
2,0,13,10255
2,0,13,10255
2,0,13,10255
0,0,13,10255
0,0,13,10255
2,0,13,10256
2,0,13,10256
0,0,13,10256
0,0,13,10256
0,0,13,10256
2,0,13,10257
2,0,13,10257
0,0,13,10257
0,0,13,10257
0,0,13,10257
2,0,13,10258
2,0,13,10258
0,0,13,10258
0,0,13,10258
2,0,13,10259
2,0,13,10259
2,0,13,10259
2,0,13,10259
2,0,13,10259
2,0,13,10259
2,0,13,10260
2,0,13,10260
1,1360,13,10260
2,0,13,10260
2,0,13,10260
2,0,13,10261
2,0,13,10261
2,0,13,10261
2,0,13,10261
1,2300,13,10262
2,0,13,10262
2,0,13,10262
0,0,13,10262
2,0,13,10262
2,0,13,10262
2,0,13,10263
2,0,13,10263
2,0,13,10264
2,0,13,10264
2,0,13,10264
2,0,13,10264
2,0,13,10264
2,0,13,10264
2,0,13,10264
0,0,13,10264
0,0,13,10264
1,1800,13,10265
2,0,13,10265
2,0,13,10265
2,0,13,10265
2,0,13,10265
2,0,13,10265
0,0,13,10265
0,0,13,10265
2,0,13,10266
2,0,13,10266
2,0,13,10266
2,0,13,10266
2,0,13,10266
0,0,13,10266
2,0,13,10266
2,0,13,10266
2,0,13,10267
2,0,13,10267
2,0,13,10267
2,0,13,10267
2,0,13,10267
0,0,13,10267
0,0,13,10267
2,0,13,10267
2,0,13,10268
2,0,13,10268
2,0,13,10268
2,0,13,10268
2,0,13,10268
2,0,13,10268
0,0,13,10268
0,0,13,10268
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
2,0,13,10269
0,0,13,10269
0,0,13,10269
0,0,13,10269
2,0,13,10270
2,0,13,10270
2,0,13,10270
2,0,13,10270
2,0,13,10270
2,0,13,10270
2,0,13,10271
2,0,13,10271
2,0,13,10271
2,0,13,10271
2,0,13,10271
2,0,13,10271
2,0,13,10271
2,0,13,10272
2,0,13,10272
2,0,13,10272
2,0,13,10272
2,0,13,10272
0,0,13,10272
2,0,13,10273
2,0,13,10273
2,0,13,10273
2,0,13,10273
2,0,13,10273
2,0,13,10273
2,0,13,10273
2,0,13,10273
0,0,13,10273
2,0,13,10274
2,0,13,10274
0,0,13,10274
0,0,13,10274
0,0,13,10274
2,0,13,10275
2,0,13,10275
2,0,13,10276
2,0,13,10276
2,0,13,10276
2,0,13,10276
2,0,13,10276
2,0,13,10276
0,0,13,10276
0,0,13,10276
1,1000,13,10277
2,0,13,10277
2,0,13,10277
2,0,13,10277
2,0,13,10278
2,0,13,10278
2,0,13,10278
2,0,13,10278
2,0,13,10278
2,0,13,10278
2,0,13,10278
2,0,13,10278
0,0,13,10278
0,0,13,10278
2,0,13,10279
2,0,13,10279
2,0,13,10279
2,0,13,10279
2,0,13,10279
0,0,13,10279
2,0,13,10280
2,0,13,10280
0,0,13,10280
0,0,13,10280
0,0,13,10280
2,0,13,10281
2,0,13,10281
2,0,13,10281
2,0,13,10281
0,0,13,10281
2,0,13,10281
2,0,13,10281
0,0,13,10281
2,0,13,10281
2,0,13,10281
2,0,13,10282
2,0,13,10282
2,0,13,10282
2,0,13,10282
2,0,13,10282
2,0,13,10283
1,4500,13,10283
2,0,13,10283
2,0,13,10283
2,0,13,10283
2,0,13,10283
2,0,13,10283
2,0,13,10283
0,0,13,10283
2,0,13,10283
2,0,13,10283
0,0,13,10283
2,0,13,10284
2,0,13,10284
2,0,13,10284
0,0,13,10284
0,0,13,10284
1,14000,13,10285
1,600,13,10285
2,0,13,10285
2,0,13,10286
2,0,13,10286
2,0,13,10286
2,0,13,10286
2,0,13,10286
2,0,13,10286
0,0,13,10286
0,0,13,10286
2,0,13,10286
0,0,13,10286
2,0,13,10287
2,0,13,10287
0,0,13,10287
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
2,0,13,10288
1,4500,13,10289
2,0,13,10289
2,0,13,10289
0,0,13,10289
2,0,13,10290
2,0,13,10290
2,0,13,10290
2,0,13,10290
2,0,13,10290
2,0,13,10290
2,0,13,10291
2,0,13,10291
2,0,13,10291
2,0,13,10291
2,0,13,10291
2,0,13,10291
2,0,13,10291
2,0,13,10292
2,0,13,10292
2,0,13,10292
2,0,13,10292
0,0,13,10292
2,0,13,10293
2,0,13,10293
2,0,13,10294
2,0,13,10294
2,0,13,10294
2,0,13,10294
2,0,13,10294
2,0,13,10295
2,0,13,10295
2,0,13,10295
2,0,13,10295
2,0,13,10295
2,0,13,10296
2,0,13,10296
0,0,13,10296
0,0,13,10296
2,0,13,10297
2,0,13,10297
2,0,13,10297
2,0,13,10297
2,0,13,10297
0,0,13,10297
2,0,13,10298
2,0,13,10298
2,0,13,10298
2,0,13,10298
0,0,13,10298
2,0,13,10299
2,0,13,10299
2,0,13,10299
2,0,13,10299
2,0,13,10299
2,0,13,10299
2,0,13,10299
2,0,13,10300
2,0,13,10300
2,0,13,10300
2,0,13,10300
2,0,13,10301
2,0,13,10301
2,0,13,10301
2,0,13,10301
2,0,13,10301
2,0,13,10301
2,0,13,10301
2,0,13,10302
2,0,13,10302
2,0,13,10302
0,0,13,10302
2,0,13,10302
2,0,13,10302
2,0,13,10303
2,0,13,10303
2,0,13,10303
2,0,13,10303
0,0,13,10303
0,0,13,10303
0,0,13,10303
2,0,13,10304
2,0,13,10304
0,0,13,10304
2,0,13,10305
2,0,13,10305
2,0,13,10305
2,0,13,10306
2,0,13,10306
2,0,13,10306
2,0,13,10306
0,0,13,10306
0,0,13,10306
2,0,13,10317
2,0,13,10317
2,0,13,10317
2,0,13,10317
2,0,13,10317
0,0,13,10317
0,0,13,10317
2,0,13,10317
2,0,13,10317
1,2280,13,10318
2,0,13,10318
0,0,13,10318
0,0,13,10318
2,0,13,10319
2,0,13,10319
2,0,13,10319
2,0,13,10319
2,0,13,10319
0,0,13,10319
0,0,13,10319
1,2500,13,10320
2,0,13,10320
2,0,13,10320
0,0,13,10320
2,0,13,10321
2,0,13,10321
2,0,13,10321
2,0,13,10321
2,0,13,10322
2,0,13,10322
2,0,13,10322
2,0,13,10322
1,1000,13,10323
2,0,13,10323
2,0,13,10323
2,0,13,10323
2,0,13,10323
1,800,13,10323
0,0,13,10323
2,0,13,10323
0,0,13,10323
0,0,13,10323
2,0,13,10324
2,0,13,10325
2,0,13,10325
2,0,13,10325
0,0,13,10325
2,0,13,10326
2,0,13,10326
2,0,13,10326
2,0,13,10326
2,0,13,10326
0,0,13,10326
2,0,13,10327
2,0,13,10327
2,0,13,10327
2,0,13,10327
0,0,13,10327
1,4500,13,10328
1,4500,13,10328
0,0,13,10328
1,2400,13,10329
2,0,13,10329
2,0,13,10329
2,0,13,10330
2,0,13,10330
2,0,13,10330
2,0,13,10330
2,0,13,10331
2,0,13,10331
2,0,13,10331
2,0,13,10331
0,0,13,10331
0,0,13,10331
2,0,13,10332
2,0,13,10332
2,0,13,10332
2,0,13,10332
2,0,13,10332
2,0,13,10332
2,0,13,10333
2,0,13,10333
2,0,13,10333
2,0,13,10333
2,0,13,10333
2,0,13,10333
2,0,13,10333
0,0,13,10333
2,0,13,10334
2,0,13,10334
2,0,13,10334
2,0,13,10334
0,0,13,10334
2,0,13,10335
2,0,13,10335
0,0,13,10335
0,0,13,10335
2,0,13,10336
2,0,13,10336
2,0,13,10337
2,0,13,10337
2,0,13,10337
2,0,13,10337
2,0,13,10338
2,0,13,10338
2,0,13,10338
2,0,13,10338
0,0,13,10338
2,0,13,10338
2,0,13,10338
0,0,13,10338
2,0,13,10339
2,0,13,10339
2,0,13,10339
2,0,13,10339
2,0,13,10339
2,0,13,10340
2,0,13,10340
2,0,13,10340
0,0,13,10340
2,0,13,10340
2,0,13,10340
2,0,13,10341
2,0,13,10341
2,0,13,10341
2,0,13,10341
0,0,13,10341
0,0,13,10341
2,0,13,10342
2,0,13,10342
